"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"Fe++","chemical-affects","P18775",NA,"1917829;3280546","null"
"Fe++","chemical-affects","P18776",NA,"1917829;3280546","null"
"Fe++","chemical-affects","P18777",NA,"1917829;3280546","null"
"MQ","used-to-produce","DPN-ox",NA,NA,"null"
"MQH2","used-to-produce","H2O",NA,NA,"null"
"MQH2","used-to-produce","MQ",NA,NA,"null"
"MQH2","consumption-controlled-by","P18775",NA,"1917829;3280546","null"
"MQH2","consumption-controlled-by","P18776",NA,"1917829;3280546","null"
"MQH2","consumption-controlled-by","P18777",NA,"1917829;3280546","null"
"MQH2","reacts-with","dimethyl sulfoxide",NA,NA,"null"
"MQH2","used-to-produce","reduced dimethyl sulfoxide",NA,NA,"null"
"MQ","used-to-produce","MQH2",NA,NA,"null"
"MQ","consumption-controlled-by","P0AFC3",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFC7",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFD1",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFD4",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFD6",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFE0",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFE4",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFE8",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P0AFF0",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P31979",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P33599",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P33602",NA,"27118783;9063459","null"
"MQ","consumption-controlled-by","P33607",NA,"27118783;9063459","null"
"MQ","reacts-with","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"P0AFC3","controls-production-of","DPN-ox",NA,"27118783;9063459","null"
"P0AFC3","controls-production-of","MQH2",NA,"27118783;9063459","null"
"P0AFC3","in-complex-with","P0AFC7",NA,"24454883;25225967",NA
"P0AFC3","neighbor-of","P0AFC7",NA,"27118783;9063459","null"
"P0AFC3","in-complex-with","P0AFD1",NA,"24454883;25225967",NA
"P0AFC3","neighbor-of","P0AFD1",NA,"27118783;9063459","null"
"P0AFC3","in-complex-with","P0AFD4",NA,"24454883;25225967",NA
"P0AFC3","neighbor-of","P0AFD4",NA,"27118783;9063459","null"
"P0AFC3","in-complex-with","P0AFD6",NA,"24454883;25225967",NA
"P0AFC3","neighbor-of","P0AFD6",NA,"27118783;9063459","null"
"P0AFC3","in-complex-with","P0AFE0",NA,"24454883;25225967",NA
"P0AFC3","neighbor-of","P0AFE0",NA,"27118783;9063459","null"
"P0AFC3","in-complex-with","P0AFE4",NA,"24454883;25225967",NA
"P0AFC3","neighbor-of","P0AFE4",NA,"27118783;9063459","null"
"P0AFC3","in-complex-with","P0AFE8",NA,"24454883;25225967",NA
"P0AFC3","neighbor-of","P0AFE8",NA,"27118783;9063459","null"
"P0AFC3","in-complex-with","P0AFF0",NA,"24454883;25225967",NA
"P0AFC3","neighbor-of","P0AFF0",NA,"27118783;9063459","null"
